Source,CH1,CH2,
Second,Volt,Volt,
-0.00018896000,0.22660,0.20260,
-0.00018894000,0.22640,0.20320,
-0.00018891998,0.22640,0.20300,
-0.00018890000,0.22680,0.20340,
-0.00018888000,0.22680,0.20280,
-0.00018886000,0.22680,0.20320,
-0.00018884000,0.22640,0.20260,
-0.00018882000,0.22660,0.20320,
-0.00018880000,0.22660,0.20280,
-0.00018878000,0.22640,0.20320,
-0.00018876000,0.22660,0.20280,
-0.00018874000,0.22640,0.20320,
-0.00018872000,0.22660,0.20280,
-0.00018870000,0.22640,0.20340,
-0.00018868000,0.22640,0.20300,
-0.00018866000,0.22660,0.20340,
-0.00018864000,0.22640,0.20280,
-0.00018862000,0.22660,0.20340,
-0.00018860000,0.22680,0.20280,
-0.00018858000,0.22660,0.20320,
-0.00018856000,0.22680,0.20280,
-0.00018854000,0.22660,0.20340,
-0.00018852000,0.22660,0.20300,
-0.00018850000,0.22620,0.20340,
-0.00018848000,0.22660,0.20280,
-0.00018846000,0.22620,0.20340,
-0.00018844000,0.22620,0.20280,
-0.00018842000,0.22660,0.20340,
-0.00018840000,0.22620,0.20280,
-0.00018838000,0.22640,0.20360,
-0.00018836000,0.22640,0.20260,
-0.00018834000,0.22660,0.20340,
-0.00018832000,0.22660,0.20280,
-0.00018830000,0.22620,0.20360,
-0.00018828000,0.22660,0.20280,
-0.00018826000,0.22660,0.20300,
-0.00018824000,0.22680,0.20300,
-0.00018822000,0.22660,0.20340,
-0.00018820000,0.22660,0.20300,
-0.00018818000,0.22660,0.20320,
-0.00018816000,0.22660,0.20300,
-0.00018814000,0.22660,0.20360,
-0.00018812000,0.22640,0.20300,
-0.00018809998,0.22640,0.20360,
-0.00018808000,0.22660,0.20280,
-0.00018806000,0.22660,0.20340,
-0.00018804000,0.22640,0.20260,
-0.00018802000,0.22660,0.20340,
-0.00018800000,0.22640,0.20320,
-0.00018798000,0.22660,0.20320,
-0.00018796000,0.22660,0.20280,
-0.00018794000,0.22640,0.20340,
-0.00018792000,0.22660,0.20300,
-0.00018790000,0.22640,0.20320,
-0.00018788000,0.22660,0.20280,
-0.00018786000,0.22640,0.20360,
-0.00018784000,0.22660,0.20300,
-0.00018782000,0.22660,0.20340,
-0.00018780000,0.22640,0.20280,
-0.00018778000,0.22660,0.20340,
-0.00018776000,0.22680,0.20260,
-0.00018773998,0.22640,0.20300,
-0.00018772000,0.22660,0.20280,
-0.00018770000,0.22620,0.20340,
-0.00018768000,0.22640,0.20300,
-0.00018766000,0.22640,0.20340,
-0.00018764000,0.22620,0.20280,
-0.00018762000,0.22660,0.20340,
-0.00018760000,0.22660,0.20280,
-0.00018758000,0.22660,0.20320,
-0.00018756000,0.22680,0.20260,
-0.00018754000,0.22660,0.20340,
-0.00018752000,0.22660,0.20300,
-0.00018750000,0.22660,0.20340,
-0.00018748000,0.22660,0.20300,
-0.00018746000,0.22660,0.20340,
-0.00018744000,0.22620,0.20280,
-0.00018742000,0.22700,0.20320,
-0.00018740000,0.22660,0.20280,
-0.00018737998,0.22640,0.20340,
-0.00018736000,0.22660,0.20280,
-0.00018734000,0.22660,0.20340,
-0.00018732000,0.22660,0.20300,
-0.00018730000,0.22660,0.20360,
-0.00018728000,0.22680,0.20300,
-0.00018726000,0.22660,0.20320,
-0.00018724000,0.22680,0.20260,
-0.00018722000,0.22660,0.20360,
-0.00018720000,0.22640,0.20280,
-0.00018718000,0.22680,0.20340,
-0.00018716000,0.22660,0.20300,
-0.00018714000,0.22660,0.20320,
-0.00018712000,0.22660,0.20260,
-0.00018710000,0.22640,0.20360,
-0.00018708000,0.22680,0.20280,
-0.00018706000,0.22660,0.20320,
-0.00018704000,0.22640,0.20260,
-0.00018701998,0.22660,0.20320,
-0.00018700000,0.22660,0.20260,
-0.00018698000,0.22680,0.20340,
-0.00018696000,0.22660,0.20300,
-0.00018694000,0.22680,0.20340,
-0.00018692000,0.22660,0.20260,
-0.00018690000,0.22680,0.20300,
-0.00018688000,0.22720,0.20300,
-0.00018686000,0.22700,0.20340,
-0.00018684000,0.22660,0.20280,
-0.00018682000,0.22680,0.20340,
-0.00018680000,0.22660,0.20280,
-0.00018678000,0.22660,0.20360,
-0.00018676000,0.22680,0.20280,
-0.00018674000,0.22660,0.20340,
-0.00018672000,0.22660,0.20300,
-0.00018670000,0.22660,0.20340,
-0.00018668000,0.22680,0.20280,
-0.00018666000,0.22660,0.20360,
-0.00018664000,0.22660,0.20300,
-0.00018662000,0.22660,0.20340,
-0.00018660000,0.22660,0.20280,
-0.00018658000,0.22680,0.20340,
-0.00018656000,0.22660,0.20280,
-0.00018654000,0.22640,0.20360,
-0.00018652000,0.22640,0.20300,
-0.00018650000,0.22660,0.20340,
-0.00018648000,0.22640,0.20300,
-0.00018646000,0.22660,0.20380,
-0.00018644000,0.22640,0.20300,
-0.00018642000,0.22680,0.20360,
-0.00018640000,0.22640,0.20280,
-0.00018638000,0.22640,0.20340,
-0.00018636000,0.22640,0.20300,
-0.00018634000,0.22660,0.20340,
-0.00018632000,0.22640,0.20300,
-0.00018630000,0.22680,0.20360,
-0.00018628000,0.22660,0.20280,
-0.00018626000,0.22660,0.20340,
-0.00018624000,0.22640,0.20280,
-0.00018622000,0.22640,0.20340,
-0.00018619998,0.22640,0.20300,
-0.00018618000,0.22660,0.20340,
-0.00018616000,0.22640,0.20280,
-0.00018614000,0.22660,0.20340,
-0.00018612000,0.22640,0.20280,
-0.00018610000,0.22660,0.20340,
-0.00018608000,0.22660,0.20300,
-0.00018606000,0.22700,0.20360,
-0.00018604000,0.22660,0.20260,
-0.00018602000,0.22640,0.20300,
-0.00018600000,0.22660,0.20300,
-0.00018598000,0.22620,0.20360,
-0.00018596000,0.22660,0.20280,
-0.00018594000,0.22660,0.20320,
-0.00018592000,0.22620,0.20260,
-0.00018590000,0.22640,0.20360,
-0.00018588000,0.22640,0.20300,
-0.00018586000,0.22660,0.20340,
-0.00018583998,0.22660,0.20300,
-0.00018582000,0.22640,0.20360,
-0.00018580000,0.22660,0.20300,
-0.00018578000,0.22640,0.20340,
-0.00018576000,0.22680,0.20300,
-0.00018574000,0.22660,0.20340,
-0.00018572000,0.22660,0.20280,
-0.00018570000,0.22640,0.20320,
-0.00018568000,0.22660,0.20280,
-0.00018566000,0.22660,0.20340,
-0.00018564000,0.22660,0.20260,
-0.00018562000,0.22660,0.20320,
-0.00018560000,0.22640,0.20280,
-0.00018558000,0.22700,0.20360,
-0.00018556000,0.22640,0.20260,
-0.00018554000,0.22660,0.20320,
-0.00018552000,0.22600,0.20300,
-0.00018550000,0.22580,0.20340,
-0.00018547998,0.22580,0.20300,
-0.00018546000,0.22520,0.20340,
-0.00018544000,0.22620,0.20280,
-0.00018542000,0.22720,0.20360,
-0.00018540000,0.22740,0.20280,
-0.00018538000,0.22740,0.20360,
-0.00018536000,0.22720,0.20260,
-0.00018534000,0.22700,0.20320,
-0.00018532000,0.22660,0.20280,
-0.00018530000,0.22640,0.20340,
-0.00018528000,0.22700,0.20280,
-0.00018526000,0.22700,0.20360,
-0.00018524000,0.22640,0.20280,
-0.00018522000,0.22640,0.20320,
-0.00018520000,0.22640,0.20280,
-0.00018518000,0.22620,0.20320,
-0.00018516000,0.22660,0.20280,
-0.00018514000,0.22640,0.20320,
-0.00018512000,0.22640,0.20260,
-0.00018510000,0.22660,0.20360,
-0.00018508000,0.22660,0.20300,
-0.00018506000,0.22680,0.20340,
-0.00018504000,0.22640,0.20280,
-0.00018502000,0.22640,0.20300,
-0.00018500000,0.22640,0.20280,
-0.00018498000,0.22660,0.20340,
-0.00018496000,0.22660,0.20280,
-0.00018494000,0.22640,0.20340,
-0.00018492000,0.22660,0.20260,
-0.00018490000,0.22660,0.20340,
-0.00018488000,0.22680,0.20280,
-0.00018486000,0.22660,0.20340,
-0.00018484000,0.22660,0.20260,
-0.00018482000,0.22640,0.20320,
-0.00018480000,0.22640,0.20300,
-0.00018478000,0.22680,0.20320,
-0.00018476000,0.22680,0.20280,
-0.00018474000,0.22680,0.20320,
-0.00018472000,0.22640,0.20280,
-0.00018470000,0.22660,0.20320,
-0.00018468000,0.22680,0.20280,
-0.00018465998,0.22680,0.20360,
-0.00018464000,0.22660,0.20300,
-0.00018462000,0.22640,0.20360,
-0.00018460000,0.22680,0.20300,
-0.00018458000,0.22700,0.20340,
-0.00018456000,0.22660,0.20280,
-0.00018454000,0.22640,0.20340,
-0.00018452000,0.22660,0.20300,
-0.00018450000,0.22660,0.20340,
-0.00018448000,0.22660,0.20300,
-0.00018446000,0.22720,0.20360,
-0.00018444000,0.22640,0.20280,
-0.00018442000,0.22640,0.20340,
-0.00018440000,0.22660,0.20300,
-0.00018438000,0.22680,0.20340,
-0.00018436000,0.22680,0.20300,
-0.00018434000,0.22660,0.20340,
-0.00018432000,0.22620,0.20300,
-0.00018429998,0.22660,0.20340,
-0.00018428000,0.22660,0.20280,
-0.00018426000,0.22680,0.20360,
-0.00018424000,0.22620,0.20280,
-0.00018422000,0.22660,0.20340,
-0.00018420000,0.22660,0.20280,
-0.00018418000,0.22660,0.20320,
-0.00018416000,0.22700,0.20280,
-0.00018414000,0.22680,0.20320,
-0.00018412000,0.22640,0.20280,
-0.00018410000,0.22680,0.20340,
-0.00018408000,0.22680,0.20280,
-0.00018406000,0.22680,0.20340,
-0.00018404000,0.22640,0.20260,
-0.00018402000,0.22660,0.20320,
-0.00018400000,0.22640,0.20280,
-0.00018398000,0.22660,0.20340,
-0.00018396000,0.22660,0.20300,
-0.00018393998,0.22640,0.20340,
-0.00018392000,0.22660,0.20280,
-0.00018390000,0.22640,0.20360,
-0.00018388000,0.22660,0.20300,
-0.00018386000,0.22680,0.20340,
-0.00018384000,0.22660,0.20280,
-0.00018382000,0.22680,0.20340,
-0.00018380000,0.22660,0.20260,
-0.00018378000,0.22660,0.20340,
-0.00018376000,0.22680,0.20300,
-0.00018374000,0.22660,0.20300,
-0.00018372000,0.22640,0.20280,
-0.00018370000,0.22660,0.20340,
-0.00018368000,0.22700,0.20280,
-0.00018366000,0.22680,0.20340,
-0.00018364000,0.22700,0.20280,
-0.00018362000,0.22640,0.20300,
-0.00018360000,0.22660,0.20280,
-0.00018357998,0.22680,0.20300,
-0.00018356000,0.22680,0.20280,
-0.00018354000,0.22660,0.20340,
-0.00018352000,0.22660,0.20300,
-0.00018350000,0.22660,0.20340,
-0.00018348000,0.22700,0.20280,
-0.00018346000,0.22680,0.20360,
-0.00018344000,0.22640,0.20260,
-0.00018342000,0.22640,0.20340,
-0.00018340000,0.22660,0.20300,
-0.00018338000,0.22660,0.20360,
-0.00018336000,0.22680,0.20280,
-0.00018334000,0.22640,0.20340,
-0.00018332000,0.22660,0.20260,
-0.00018330000,0.22660,0.20360,
-0.00018328000,0.22680,0.20320,
-0.00018326000,0.22680,0.20360,
-0.00018324000,0.22640,0.20300,
-0.00018322000,0.22640,0.20320,
-0.00018320000,0.22660,0.20280,
-0.00018318000,0.22680,0.20340,
-0.00018316000,0.22660,0.20300,
-0.00018314000,0.22640,0.20340,
-0.00018312000,0.22660,0.20280,
-0.00018310000,0.22680,0.20320,
-0.00018308000,0.22680,0.20280,
-0.00018306000,0.22660,0.20340,
-0.00018304000,0.22640,0.20280,
-0.00018302000,0.22660,0.20340,
-0.00018300000,0.22660,0.20280,
-0.00018298000,0.22680,0.20360,
-0.00018296000,0.22680,0.20280,
-0.00018294000,0.22620,0.20340,
-0.00018292000,0.22660,0.20280,
-0.00018290000,0.22660,0.20340,
-0.00018288000,0.22660,0.20280,
-0.00018286000,0.22680,0.20320,
-0.00018284000,0.22660,0.20260,
-0.00018282000,0.22660,0.20340,
-0.00018280000,0.22640,0.20300,
-0.00018278000,0.22660,0.20340,
-0.00018275998,0.22680,0.20280,
-0.00018274000,0.22660,0.20320,
-0.00018272000,0.22660,0.20280,
-0.00018270000,0.22660,0.20340,
-0.00018268000,0.22680,0.20300,
-0.00018266000,0.22680,0.20320,
-0.00018264000,0.22660,0.20300,
-0.00018262000,0.22660,0.20300,
-0.00018260000,0.22720,0.20280,
-0.00018258000,0.22680,0.20340,
-0.00018256000,0.22660,0.20280,
-0.00018254000,0.22680,0.20340,
-0.00018252000,0.22660,0.20280,
-0.00018250000,0.22680,0.20320,
-0.00018248000,0.22660,0.20280,
-0.00018246000,0.22660,0.20360,
-0.00018244000,0.22680,0.20280,
-0.00018242000,0.22660,0.20320,
-0.00018239998,0.22660,0.20280,
-0.00018238000,0.22680,0.20360,
-0.00018236000,0.22680,0.20320,
-0.00018234000,0.22680,0.20320,
-0.00018232000,0.22660,0.20280,
-0.00018230000,0.22660,0.20360,
-0.00018228000,0.22660,0.20280,
-0.00018226000,0.22660,0.20360,
-0.00018224000,0.22660,0.20260,
-0.00018222000,0.22660,0.20340,
-0.00018220000,0.22680,0.20280,
-0.00018218000,0.22640,0.20320,
-0.00018216000,0.22700,0.20300,
-0.00018214000,0.22660,0.20360,
-0.00018212000,0.22660,0.20260,
-0.00018210000,0.22660,0.20320,
-0.00018208000,0.22700,0.20280,
-0.00018206000,0.22660,0.20340,
-0.00018203998,0.22640,0.20300,
-0.00018202000,0.22660,0.20340,
-0.00018200000,0.22640,0.20280,
-0.00018198000,0.22660,0.20340,
-0.00018196000,0.22680,0.20300,
-0.00018194000,0.22640,0.20320,
-0.00018192000,0.22660,0.20280,
-0.00018190000,0.22640,0.20340,
-0.00018188000,0.22660,0.20300,
-0.00018186000,0.22660,0.20320,
-0.00018184000,0.22660,0.20280,
-0.00018182000,0.22640,0.20320,
-0.00018180000,0.22660,0.20280,
-0.00018178000,0.22680,0.20340,
-0.00018176000,0.22660,0.20260,
-0.00018174000,0.22680,0.20340,
-0.00018172000,0.22660,0.20300,
-0.00018170000,0.22700,0.20340,
-0.00018168000,0.22660,0.20300,
-0.00018166000,0.22700,0.20360,
-0.00018164000,0.22640,0.20260,
-0.00018162000,0.22640,0.20340,
-0.00018160000,0.22680,0.20280,
-0.00018158000,0.22700,0.20320,
-0.00018156000,0.22700,0.20300,
-0.00018154000,0.22620,0.20320,
-0.00018152000,0.22680,0.20280,
-0.00018150000,0.22660,0.20320,
-0.00018148000,0.22680,0.20280,
-0.00018146000,0.22660,0.20340,
-0.00018144000,0.22640,0.20280,
-0.00018142000,0.22640,0.20320,
-0.00018140000,0.22680,0.20280,
-0.00018138000,0.22700,0.20340,
-0.00018136000,0.22660,0.20280,
-0.00018134000,0.22640,0.20320,
-0.00018132000,0.22640,0.20280,
-0.00018130000,0.22660,0.20320,
-0.00018128000,0.22660,0.20260,
-0.00018126000,0.22660,0.20340,
-0.00018124000,0.22660,0.20260,
-0.00018121998,0.22680,0.20320,
-0.00018120000,0.22680,0.20280,
-0.00018118000,0.22660,0.20340,
-0.00018116000,0.22680,0.20280,
-0.00018114000,0.22640,0.20340,
-0.00018112000,0.22660,0.20260,
-0.00018110000,0.22660,0.20340,
-0.00018108000,0.22680,0.20300,
-0.00018106000,0.22660,0.20360,
-0.00018104000,0.22640,0.20280,
-0.00018102000,0.22660,0.20340,
-0.00018100000,0.22680,0.20300,
-0.00018098000,0.22680,0.20340,
-0.00018096000,0.22640,0.20300,
-0.00018094000,0.22640,0.20340,
-0.00018092000,0.22660,0.20280,
-0.00018090000,0.22660,0.20320,
-0.00018088000,0.22680,0.20300,
-0.00018085998,0.22680,0.20360,
-0.00018084000,0.22620,0.20280,
-0.00018082000,0.22640,0.20300,
-0.00018080000,0.22660,0.20280,
-0.00018078000,0.22700,0.20340,
-0.00018076000,0.22640,0.20300,
-0.00018074000,0.22580,0.20340,
-0.00018072000,0.22640,0.20280,
-0.00018070000,0.22680,0.20320,
-0.00018068000,0.22680,0.20280,
-0.00018066000,0.22580,0.20340,
-0.00018064000,0.22580,0.20280,
-0.00018062000,0.22580,0.20340,
-0.00018060000,0.22640,0.20280,
-0.00018058000,0.22700,0.20360,
-0.00018056000,0.22720,0.20280,
-0.00018054000,0.22680,0.20340,
-0.00018052000,0.22680,0.20260,
-0.00018049998,0.22660,0.20340,
-0.00018048000,0.22660,0.20280,
-0.00018046000,0.22640,0.20360,
-0.00018044000,0.22660,0.20240,
-0.00018042000,0.22640,0.20320,
-0.00018040000,0.22700,0.20300,
-0.00018038000,0.22680,0.20360,
-0.00018036000,0.22700,0.20320,
-0.00018034000,0.22680,0.20340,
-0.00018032000,0.22680,0.20260,
-0.00018030000,0.22640,0.20360,
-0.00018028000,0.22640,0.20280,
-0.00018026000,0.22640,0.20340,
-0.00018024000,0.22620,0.20260,
-0.00018022000,0.22620,0.20340,
-0.00018020000,0.22620,0.20300,
-0.00018018000,0.22640,0.20320,
-0.00018016000,0.22680,0.20300,
-0.00018013998,0.22680,0.20340,
-0.00018012000,0.22720,0.20280,
-0.00018010000,0.22720,0.20360,
-0.00018008000,0.22720,0.20260,
-0.00018006000,0.22640,0.20340,
-0.00018004000,0.22660,0.20280,
-0.00018002000,0.22640,0.20320,
-0.00018000000,0.22640,0.20280,
-0.00017998000,0.22620,0.20340,
-0.00017996000,0.22640,0.20280,
-0.00017994000,0.22640,0.20320,
-0.00017992000,0.22660,0.20280,
-0.00017990000,0.22660,0.20360,
-0.00017988000,0.22660,0.20260,
-0.00017986000,0.22640,0.20340,
-0.00017984000,0.22620,0.20260,
-0.00017982000,0.22660,0.20340,
-0.00017980000,0.22660,0.20300,
-0.00017978000,0.22660,0.20340,
-0.00017976000,0.22660,0.20300,
-0.00017974000,0.22660,0.20340,
-0.00017972000,0.22640,0.20260,
-0.00017970000,0.22620,0.20320,
-0.00017968000,0.22660,0.20280,
-0.00017966000,0.22720,0.20340,
-0.00017964000,0.22680,0.20300,
-0.00017962000,0.22700,0.20340,
-0.00017960000,0.22660,0.20280,
-0.00017958000,0.22660,0.20340,
-0.00017956000,0.22640,0.20280,
-0.00017954000,0.22640,0.20320,
-0.00017952000,0.22680,0.20280,
-0.00017950000,0.22680,0.20360,
-0.00017948000,0.22680,0.20260,
-0.00017946000,0.22680,0.20340,
-0.00017944000,0.22640,0.20260,
-0.00017942000,0.22660,0.20360,
-0.00017940000,0.22660,0.20280,
-0.00017938000,0.22680,0.20360,
-0.00017936000,0.22700,0.20280,
-0.00017934000,0.22640,0.20320,
-0.00017931998,0.22660,0.20280,
-0.00017930000,0.22680,0.20320,
-0.00017928000,0.22680,0.20280,
-0.00017926000,0.22700,0.20360,
-0.00017924000,0.22720,0.20260,
-0.00017922000,0.22680,0.20360,
-0.00017920000,0.22660,0.20280,
-0.00017918000,0.22660,0.20320,
-0.00017916000,0.22660,0.20280,
-0.00017914000,0.22640,0.20320,
-0.00017912000,0.22660,0.20260,
-0.00017910000,0.22640,0.20360,
-0.00017908000,0.22680,0.20280,
-0.00017906000,0.22680,0.20340,
-0.00017904000,0.22680,0.20300,
-0.00017902000,0.22660,0.20300,
-0.00017900000,0.22680,0.20300,
-0.00017898000,0.22660,0.20360,
-0.00017895998,0.22680,0.20280,
-0.00017894000,0.22620,0.20340,
-0.00017892000,0.22640,0.20280,
-0.00017890000,0.22660,0.20320,
-0.00017888000,0.22660,0.20280,
-0.00017886000,0.22660,0.20320,
-0.00017884000,0.22640,0.20280,
-0.00017882000,0.22660,0.20340,
-0.00017880000,0.22660,0.20260,
-0.00017878000,0.22680,0.20340,
-0.00017876000,0.22700,0.20280,
-0.00017874000,0.22720,0.20300,
-0.00017872000,0.22700,0.20280,
-0.00017870000,0.22700,0.20340,
-0.00017868000,0.22640,0.20300,
-0.00017866000,0.22660,0.20340,
-0.00017864000,0.22640,0.20280,
-0.00017862000,0.22620,0.20320,
-0.00017859998,0.22660,0.20260,
-0.00017858000,0.22680,0.20320,
-0.00017856000,0.22660,0.20300,
-0.00017854000,0.22640,0.20340,
-0.00017852000,0.22640,0.20300,
-0.00017850000,0.22620,0.20360,
-0.00017848000,0.22660,0.20260,
-0.00017846000,0.22660,0.20340,
-0.00017844000,0.22640,0.20300,
-0.00017842000,0.22680,0.20320,
-0.00017840000,0.22700,0.20300,
-0.00017838000,0.22700,0.20320,
-0.00017836000,0.22700,0.20280,
-0.00017834000,0.22720,0.20340,
-0.00017832000,0.22660,0.20260,
-0.00017830000,0.22640,0.20300,
-0.00017828000,0.22620,0.20280,
-0.00017826000,0.22620,0.20340,
-0.00017824000,0.22560,0.20260,
-0.00017822000,0.22600,0.20340,
-0.00017820000,0.22640,0.20280,
-0.00017818000,0.22680,0.20320,
-0.00017816000,0.22680,0.20280,
-0.00017814000,0.22660,0.20340,
-0.00017812000,0.22680,0.20300,
-0.00017810000,0.22680,0.20320,
-0.00017808000,0.22640,0.20280,
-0.00017806000,0.22660,0.20320,
-0.00017804000,0.22640,0.20260,
-0.00017802000,0.22660,0.20360,
-0.00017800000,0.22680,0.20280,
-0.00017798000,0.22640,0.20340,
-0.00017796000,0.22680,0.20300,
-0.00017794000,0.22640,0.20320,
-0.00017792000,0.22660,0.20260,
-0.00017790000,0.22640,0.20340,
-0.00017788000,0.22620,0.20260,
-0.00017786000,0.22620,0.20340,
-0.00017784000,0.22560,0.20280,
-0.00017782000,0.22620,0.20340,
-0.00017780000,0.22660,0.20300,
-0.00017777998,0.22680,0.20360,
-0.00017776000,0.22720,0.20320,
-0.00017774000,0.22720,0.20340,
-0.00017772000,0.22700,0.20280,
-0.00017770000,0.22640,0.20340,
-0.00017768000,0.22620,0.20280,
-0.00017766000,0.22660,0.20340,
-0.00017764000,0.22660,0.20280,
-0.00017762000,0.22720,0.20320,
-0.00017760000,0.22720,0.20300,
-0.00017758000,0.22680,0.20360,
-0.00017756000,0.22680,0.20280,
-0.00017754000,0.22660,0.20320,
-0.00017752000,0.22660,0.20300,
-0.00017750000,0.22640,0.20340,
-0.00017748000,0.22620,0.20280,
-0.00017746000,0.22660,0.20360,
-0.00017744000,0.22640,0.20280,
-0.00017741998,0.22640,0.20340,
-0.00017740000,0.22600,0.20300,
-0.00017738000,0.22620,0.20340,
-0.00017736000,0.22640,0.20300,
-0.00017734000,0.22660,0.20320,
-0.00017732000,0.22700,0.20280,
-0.00017730000,0.22700,0.20340,
-0.00017728000,0.22680,0.20300,
-0.00017726000,0.22720,0.20320,
-0.00017724000,0.22680,0.20280,
-0.00017722000,0.22640,0.20340,
-0.00017720000,0.22640,0.20280,
-0.00017718000,0.22580,0.20300,
-0.00017716000,0.22620,0.20300,
-0.00017714000,0.22600,0.20320,
-0.00017712000,0.22680,0.20280,
-0.00017710000,0.22660,0.20340,
-0.00017708000,0.22660,0.20300,
-0.00017705998,0.22740,0.20360,
-0.00017704000,0.22700,0.20280,
-0.00017702000,0.22740,0.20300,
-0.00017700000,0.22700,0.20300,
-0.00017698000,0.22660,0.20340,
-0.00017696000,0.22640,0.20300,
-0.00017694000,0.22600,0.20360,
-0.00017692000,0.22600,0.20260,
-0.00017690000,0.22580,0.20340,
-0.00017688000,0.22600,0.20280,
-0.00017686000,0.22660,0.20360,
-0.00017684000,0.22660,0.20280,
-0.00017682000,0.22720,0.20360,
-0.00017680000,0.22700,0.20300,
-0.00017678000,0.22660,0.20320,
-0.00017676000,0.22640,0.20280,
-0.00017674000,0.22640,0.20320,
-0.00017672000,0.22660,0.20300,
-0.00017669998,0.22700,0.20320,
-0.00017668000,0.22640,0.20260,
-0.00017666000,0.22700,0.20340,
-0.00017664000,0.22640,0.20240,
-0.00017662000,0.22660,0.20320,
-0.00017660000,0.22640,0.20260,
-0.00017658000,0.22660,0.20320,
-0.00017656000,0.22740,0.20300,
-0.00017654000,0.22700,0.20340,
-0.00017652000,0.22700,0.20280,
-0.00017650000,0.22660,0.20300,
-0.00017648000,0.22620,0.20280,
-0.00017646000,0.22640,0.20340,
-0.00017644000,0.22620,0.20280,
-0.00017642000,0.22640,0.20320,
-0.00017640000,0.22640,0.20280,
-0.00017638000,0.22620,0.20300,
-0.00017636000,0.22640,0.20260,
-0.00017634000,0.22640,0.20340,
-0.00017632000,0.22680,0.20280,
-0.00017630000,0.22700,0.20300,
-0.00017628000,0.22680,0.20280,
-0.00017626000,0.22680,0.20360,
-0.00017624000,0.22640,0.20280,
-0.00017622000,0.22640,0.20320,
-0.00017620000,0.22640,0.20260,
-0.00017618000,0.22660,0.20300,
-0.00017616000,0.22720,0.20280,
-0.00017614000,0.22700,0.20340,
-0.00017612000,0.22640,0.20260,
-0.00017610000,0.22620,0.20340,
-0.00017608000,0.22540,0.20280,
-0.00017606000,0.22580,0.20340,
-0.00017604000,0.22540,0.20240,
-0.00017602000,0.22600,0.20320,
-0.00017600000,0.22620,0.20300,
-0.00017598000,0.22660,0.20320,
-0.00017596000,0.22680,0.20280,
-0.00017594000,0.22660,0.20340,
-0.00017592000,0.22660,0.20300,
-0.00017590000,0.22660,0.20340,
-0.00017587998,0.22720,0.20300,
-0.00017586000,0.22700,0.20340,
-0.00017584000,0.22660,0.20280,
-0.00017582000,0.22680,0.20320,
-0.00017580000,0.22680,0.20300,
-0.00017578000,0.22660,0.20320,
-0.00017576000,0.22660,0.20280,
-0.00017574000,0.22620,0.20340,
-0.00017572000,0.22640,0.20280,
-0.00017570000,0.22640,0.20340,
-0.00017568000,0.22660,0.20280,
-0.00017566000,0.22660,0.20360,
-0.00017564000,0.22640,0.20280,
-0.00017562000,0.22660,0.20300,
-0.00017560000,0.22680,0.20280,
-0.00017558000,0.22660,0.20300,
-0.00017556000,0.22680,0.20280,
-0.00017554000,0.22660,0.20360,
-0.00017551998,0.22660,0.20280,
-0.00017550000,0.22680,0.20320,
-0.00017548000,0.22660,0.20260,
-0.00017546000,0.22660,0.20340,
-0.00017544000,0.22660,0.20260,
-0.00017542000,0.22660,0.20340,
-0.00017540000,0.22660,0.20280,
-0.00017538000,0.22660,0.20340,
-0.00017536000,0.22660,0.20300,
-0.00017534000,0.22660,0.20340,
-0.00017532000,0.22680,0.20280,
-0.00017530000,0.22680,0.20340,
-0.00017528000,0.22660,0.20280,
-0.00017526000,0.22640,0.20340,
-0.00017524000,0.22640,0.20280,
-0.00017522000,0.22660,0.20320,
-0.00017520000,0.22660,0.20280,
-0.00017518000,0.22640,0.20340,
-0.00017515998,0.22680,0.20300,
-0.00017514000,0.22640,0.20340,
-0.00017512000,0.22640,0.20280,
-0.00017510000,0.22640,0.20340,
-0.00017508000,0.22640,0.20260,
-0.00017506000,0.22640,0.20340,
-0.00017504000,0.22640,0.20280,
-0.00017502000,0.22660,0.20320,
-0.00017500000,0.22680,0.20260,
-0.00017498000,0.22640,0.20320,
-0.00017496000,0.22660,0.20300,
-0.00017494000,0.22640,0.20340,
-0.00017492000,0.22640,0.20260,
-0.00017490000,0.22660,0.20320,
-0.00017488000,0.22640,0.20240,
-0.00017486000,0.22680,0.20360,
-0.00017484000,0.22660,0.20260,
-0.00017482000,0.22680,0.20340,
-0.00017480000,0.22640,0.20280,
-0.00017478000,0.22640,0.20360,
-0.00017476000,0.22680,0.20320,
-0.00017474000,0.22620,0.20320,
-0.00017472000,0.22680,0.20260,
-0.00017470000,0.22680,0.20340,
-0.00017468000,0.22660,0.20300,
-0.00017466000,0.22680,0.20360,
-0.00017464000,0.22660,0.20300,
-0.00017462000,0.22660,0.20360,
-0.00017460000,0.22680,0.20280,
-0.00017458000,0.22640,0.20320,
-0.00017456000,0.22700,0.20260,
-0.00017454000,0.22660,0.20300,
-0.00017452000,0.22660,0.20260,
-0.00017450000,0.22660,0.20320,
-0.00017448000,0.22640,0.20280,
-0.00017446000,0.22660,0.20340,
-0.00017444000,0.22640,0.20280,
-0.00017442000,0.22660,0.20340,
-0.00017440000,0.22660,0.20300,
-0.00017438000,0.22660,0.20280,
-0.00017436000,0.22660,0.20300,
-0.00017434000,0.22640,0.20320,
-0.00017432000,0.22660,0.20280,
-0.00017430000,0.22680,0.20340,
-0.00017428000,0.22660,0.20300,
