Source,CH1,CH2,
Second,Volt,Volt,
-0.00094620000,0.31540,0.24640,
-0.00094610000,0.31540,0.24800,
-0.00094600000,0.31500,0.24680,
-0.00094590000,0.31520,0.24720,
-0.00094580000,0.31520,0.24680,
-0.00094570000,0.31500,0.24720,
-0.00094560000,0.31520,0.24640,
-0.00094550006,0.31520,0.24720,
-0.00094540006,0.31500,0.24680,
-0.00094530006,0.31500,0.24720,
-0.00094520006,0.31540,0.24600,
-0.00094510006,0.31500,0.24760,
-0.00094500006,0.31500,0.24640,
-0.00094490006,0.31480,0.24800,
-0.00094480006,0.31500,0.24680,
-0.00094470006,0.31500,0.24760,
-0.00094460006,0.31520,0.24640,
-0.00094450006,0.31480,0.24720,
-0.00094440006,0.31480,0.24680,
-0.00094430000,0.31520,0.24720,
-0.00094420000,0.31500,0.24680,
-0.00094410000,0.31500,0.24800,
-0.00094400000,0.31500,0.24640,
-0.00094390000,0.31500,0.24720,
-0.00094380000,0.31500,0.24640,
-0.00094370000,0.31480,0.24800,
-0.00094360000,0.31520,0.24640,
-0.00094350000,0.31480,0.24680,
-0.00094340000,0.31520,0.24600,
-0.00094330000,0.31480,0.24720,
-0.00094320000,0.31500,0.24640,
-0.00094310000,0.31460,0.24720,
-0.00094300000,0.31500,0.24600,
-0.00094290000,0.31500,0.24720,
-0.00094280000,0.31500,0.24640,
-0.00094270000,0.31500,0.24720,
-0.00094260000,0.31500,0.24640,
-0.00094250000,0.31500,0.24760,
-0.00094240000,0.31460,0.24640,
-0.00094230000,0.31500,0.24720,
-0.00094220000,0.31520,0.24600,
-0.00094210000,0.31480,0.24640,
-0.00094200000,0.31480,0.24640,
-0.00094190000,0.31460,0.24760,
-0.00094180000,0.31480,0.24680,
-0.00094170000,0.31440,0.24720,
-0.00094160000,0.31500,0.24680,
-0.00094150000,0.31480,0.24760,
-0.00094140000,0.31460,0.24560,
-0.00094130000,0.31480,0.24760,
-0.00094120000,0.31500,0.24600,
-0.00094110000,0.31480,0.24720,
-0.00094100000,0.31480,0.24640,
-0.00094090000,0.31460,0.24680,
-0.00094080000,0.31480,0.24600,
-0.00094070000,0.31460,0.24680,
-0.00094060000,0.31500,0.24640,
-0.00094050000,0.31500,0.24800,
-0.00094040000,0.31500,0.24640,
-0.00094030000,0.31480,0.24760,
-0.00094020000,0.31480,0.24600,
-0.00094010000,0.31500,0.24760,
-0.00094000000,0.31460,0.24600,
-0.00093990000,0.31460,0.24720,
-0.00093980000,0.31460,0.24640,
-0.00093970000,0.31460,0.24760,
-0.00093960000,0.31500,0.24640,
-0.00093950000,0.31480,0.24680,
-0.00093940000,0.31460,0.24640,
-0.00093930000,0.31460,0.24760,
-0.00093920000,0.31460,0.24560,
-0.00093910000,0.31500,0.24720,
-0.00093900000,0.31480,0.24600,
-0.00093890000,0.31460,0.24680,
-0.00093880000,0.31500,0.24640,
-0.00093870000,0.31480,0.24720,
-0.00093860000,0.31460,0.24640,
-0.00093850000,0.31480,0.24760,
-0.00093840000,0.31480,0.24600,
-0.00093830000,0.31480,0.24720,
-0.00093820000,0.31480,0.24640,
-0.00093810000,0.31480,0.24680,
-0.00093800000,0.31480,0.24640,
-0.00093790000,0.31460,0.24760,
-0.00093780006,0.31460,0.24600,
-0.00093770006,0.31440,0.24680,
-0.00093760006,0.31480,0.24600,
-0.00093750006,0.31520,0.24720,
-0.00093740006,0.31500,0.24600,
-0.00093730006,0.31480,0.24720,
-0.00093720006,0.31500,0.24640,
-0.00093710006,0.31500,0.24800,
-0.00093700006,0.31480,0.24640,
-0.00093690006,0.31480,0.24760,
-0.00093680006,0.31520,0.24600,
-0.00093670000,0.31480,0.24720,
-0.00093660000,0.31500,0.24640,
-0.00093650000,0.31500,0.24640,
-0.00093640000,0.31500,0.24640,
-0.00093630000,0.31480,0.24720,
-0.00093620000,0.31460,0.24640,
-0.00093610000,0.31480,0.24720,
-0.00093600000,0.31480,0.24600,
-0.00093590000,0.31500,0.24720,
-0.00093580000,0.31480,0.24640,
-0.00093570000,0.31480,0.24760,
-0.00093560000,0.31500,0.24680,
-0.00093550000,0.31460,0.24760,
-0.00093540000,0.31480,0.24640,
-0.00093530000,0.31460,0.24720,
-0.00093520000,0.31460,0.24640,
-0.00093510000,0.31500,0.24720,
-0.00093500000,0.31500,0.24600,
-0.00093490000,0.31500,0.24720,
-0.00093480000,0.31480,0.24640,
-0.00093470000,0.31480,0.24720,
-0.00093460000,0.31480,0.24640,
-0.00093450000,0.31480,0.24760,
-0.00093440000,0.31460,0.24600,
-0.00093430000,0.31440,0.24760,
-0.00093420000,0.31480,0.24640,
-0.00093410000,0.31480,0.24760,
-0.00093400000,0.31480,0.24640,
-0.00093390000,0.31480,0.24720,
-0.00093380000,0.31480,0.24600,
-0.00093370000,0.31520,0.24680,
-0.00093360000,0.31480,0.24640,
-0.00093350000,0.31480,0.24680,
-0.00093340000,0.31480,0.24640,
-0.00093330000,0.31460,0.24720,
-0.00093320000,0.31460,0.24600,
-0.00093310000,0.31500,0.24680,
-0.00093300000,0.31480,0.24640,
-0.00093290000,0.31460,0.24720,
-0.00093280000,0.31500,0.24640,
-0.00093270000,0.31500,0.24720,
-0.00093260000,0.31520,0.24600,
-0.00093250000,0.31500,0.24760,
-0.00093240000,0.31460,0.24720,
-0.00093230000,0.31460,0.24680,
-0.00093220000,0.31480,0.24600,
-0.00093210000,0.31460,0.24680,
-0.00093200000,0.31480,0.24560,
-0.00093190000,0.31460,0.24720,
-0.00093180000,0.31480,0.24640,
-0.00093170000,0.31500,0.24680,
-0.00093160000,0.31460,0.24640,
-0.00093150000,0.31520,0.24720,
-0.00093140000,0.31480,0.24600,
-0.00093130000,0.31480,0.24720,
-0.00093120000,0.31480,0.24640,
-0.00093110000,0.31480,0.24760,
-0.00093100000,0.31480,0.24560,
-0.00093090000,0.31480,0.24720,
-0.00093080000,0.31500,0.24640,
-0.00093070000,0.31460,0.24720,
-0.00093060000,0.31500,0.24560,
-0.00093050000,0.31460,0.24720,
-0.00093040000,0.31500,0.24640,
-0.00093030000,0.31460,0.24720,
-0.00093020006,0.31520,0.24640,
-0.00093010006,0.31480,0.24720,
-0.00093000006,0.31480,0.24680,
-0.00092990006,0.31480,0.24680,
-0.00092980006,0.31500,0.24640,
-0.00092970006,0.31460,0.24680,
-0.00092960006,0.31500,0.24640,
-0.00092950006,0.31480,0.24720,
-0.00092940006,0.31480,0.24640,
-0.00092930006,0.31480,0.24760,
-0.00092920006,0.31500,0.24640,
-0.00092910006,0.31460,0.24720,
-0.00092900000,0.31480,0.24640,
-0.00092890000,0.31460,0.24720,
-0.00092880000,0.31480,0.24640,
-0.00092870000,0.31480,0.24680,
-0.00092860000,0.31480,0.24640,
-0.00092850000,0.31500,0.24720,
-0.00092840000,0.31520,0.24680,
-0.00092830000,0.31460,0.24720,
-0.00092820000,0.31480,0.24680,
-0.00092810000,0.31460,0.24760,
-0.00092800000,0.31480,0.24600,
-0.00092790000,0.31480,0.24720,
-0.00092780000,0.31480,0.24600,
-0.00092770000,0.31480,0.24760,
-0.00092760000,0.31480,0.24640,
-0.00092750000,0.31480,0.24720,
-0.00092740000,0.31480,0.24640,
-0.00092730000,0.31480,0.24720,
-0.00092720000,0.31480,0.24640,
-0.00092710000,0.31480,0.24760,
-0.00092700000,0.31500,0.24600,
-0.00092690000,0.31500,0.24760,
-0.00092680000,0.31500,0.24640,
-0.00092670000,0.31500,0.24720,
-0.00092660000,0.31480,0.24640,
-0.00092650000,0.31480,0.24720,
-0.00092640000,0.31500,0.24640,
-0.00092630000,0.31500,0.24760,
-0.00092620000,0.31480,0.24600,
-0.00092610000,0.31500,0.24720,
-0.00092600000,0.31480,0.24640,
-0.00092590000,0.31500,0.24760,
-0.00092580000,0.31500,0.24640,
-0.00092570000,0.31460,0.24720,
-0.00092560000,0.31500,0.24600,
-0.00092550000,0.31500,0.24760,
-0.00092540000,0.31480,0.24680,
-0.00092530000,0.31460,0.24680,
-0.00092520000,0.31500,0.24600,
-0.00092510000,0.31480,0.24720,
-0.00092500000,0.31460,0.24640,
-0.00092490000,0.31460,0.24760,
-0.00092480000,0.31520,0.24640,
-0.00092470000,0.31460,0.24760,
-0.00092460000,0.31500,0.24640,
-0.00092450000,0.31460,0.24720,
-0.00092440000,0.31480,0.24680,
-0.00092430000,0.31460,0.24720,
-0.00092420000,0.31500,0.24600,
-0.00092410000,0.31480,0.24720,
-0.00092400000,0.31460,0.24600,
-0.00092390000,0.31460,0.24800,
-0.00092380000,0.31480,0.24640,
-0.00092370000,0.31480,0.24720,
-0.00092360000,0.31460,0.24640,
-0.00092350000,0.31460,0.24760,
-0.00092340000,0.31480,0.24600,
-0.00092330000,0.31500,0.24720,
-0.00092320000,0.31480,0.24640,
-0.00092310000,0.31480,0.24680,
-0.00092300000,0.31500,0.24640,
-0.00092290000,0.31480,0.24720,
-0.00092280000,0.31480,0.24640,
-0.00092270000,0.31480,0.24760,
-0.00092260000,0.31480,0.24600,
-0.00092250006,0.31480,0.24800,
-0.00092240006,0.31480,0.24640,
-0.00092230006,0.31460,0.24760,
-0.00092220006,0.31500,0.24640,
-0.00092210006,0.31480,0.24760,
-0.00092200006,0.31480,0.24640,
-0.00092190006,0.31460,0.24720,
-0.00092180006,0.31480,0.24640,
-0.00092170006,0.31480,0.24720,
-0.00092160006,0.31480,0.24680,
-0.00092150006,0.31500,0.24680,
-0.00092140000,0.31500,0.24600,
-0.00092130000,0.31460,0.24720,
-0.00092120000,0.31480,0.24600,
-0.00092110000,0.31460,0.24720,
-0.00092100000,0.31460,0.24640,
-0.00092090000,0.31460,0.24760,
-0.00092080000,0.31480,0.24640,
-0.00092070000,0.31520,0.24720,
-0.00092060000,0.31520,0.24600,
-0.00092050000,0.31480,0.24760,
-0.00092040000,0.31480,0.24680,
-0.00092030000,0.31480,0.24720,
-0.00092020000,0.31500,0.24600,
-0.00092010000,0.31460,0.24800,
-0.00092000000,0.31500,0.24600,
-0.00091990000,0.31480,0.24760,
-0.00091980000,0.31460,0.24640,
-0.00091970000,0.31460,0.24720,
-0.00091960000,0.31460,0.24600,
-0.00091950000,0.31480,0.24720,
-0.00091940000,0.31500,0.24640,
-0.00091930000,0.31480,0.24760,
-0.00091920000,0.31500,0.24640,
-0.00091910000,0.31480,0.24760,
-0.00091900000,0.31480,0.24640,
-0.00091890000,0.31480,0.24720,
-0.00091880000,0.31420,0.24600,
-0.00091870000,0.31460,0.24720,
-0.00091860000,0.31480,0.24600,
-0.00091850000,0.31500,0.24760,
-0.00091840000,0.31480,0.24640,
-0.00091830000,0.31500,0.24720,
-0.00091820000,0.31500,0.24640,
-0.00091810000,0.31460,0.24760,
-0.00091800000,0.31480,0.24640,
-0.00091790000,0.31500,0.24720,
-0.00091780000,0.31500,0.24720,
-0.00091770000,0.31500,0.24680,
-0.00091760000,0.31460,0.24640,
-0.00091750000,0.31500,0.24720,
-0.00091740000,0.31500,0.24720,
-0.00091730000,0.31480,0.24800,
-0.00091720000,0.31480,0.24640,
-0.00091710000,0.31480,0.24760,
-0.00091700000,0.31500,0.24640,
-0.00091690000,0.31500,0.24760,
-0.00091680000,0.31480,0.24640,
-0.00091670000,0.31500,0.24760,
-0.00091660000,0.31460,0.24680,
-0.00091650000,0.31460,0.24760,
-0.00091640000,0.31500,0.24680,
-0.00091630000,0.31480,0.24760,
-0.00091620000,0.31500,0.24680,
-0.00091610000,0.31500,0.24760,
-0.00091600000,0.31520,0.24680,
-0.00091590000,0.31480,0.24720,
-0.00091580000,0.31500,0.24640,
-0.00091570000,0.31500,0.24800,
-0.00091560000,0.31500,0.24640,
-0.00091550000,0.31480,0.24720,
-0.00091540000,0.31520,0.24680,
-0.00091530000,0.31500,0.24760,
-0.00091520000,0.31520,0.24680,
-0.00091510000,0.31500,0.24760,
-0.00091500000,0.31500,0.24680,
-0.00091490006,0.31500,0.24760,
-0.00091480006,0.31520,0.24640,
-0.00091470006,0.31480,0.24760,
-0.00091460006,0.31500,0.24640,
-0.00091450006,0.31480,0.24760,
-0.00091440006,0.31480,0.24640,
-0.00091430006,0.31500,0.24800,
-0.00091420006,0.31480,0.24640,
-0.00091410006,0.31500,0.24800,
-0.00091400006,0.31500,0.24640,
-0.00091390006,0.31520,0.24720,
-0.00091380006,0.31500,0.24640,
-0.00091370000,0.31500,0.24800,
-0.00091360000,0.31500,0.24680,
-0.00091350000,0.31500,0.24760,
-0.00091340000,0.31500,0.24680,
-0.00091330000,0.31520,0.24800,
-0.00091320000,0.31500,0.24680,
-0.00091310000,0.31480,0.24760,
-0.00091300000,0.31500,0.24600,
-0.00091290000,0.31500,0.24760,
-0.00091280000,0.31520,0.24680,
-0.00091270000,0.31500,0.24760,
-0.00091260000,0.31480,0.24680,
-0.00091250000,0.31500,0.24760,
-0.00091240000,0.31480,0.24640,
-0.00091230000,0.31500,0.24840,
-0.00091220000,0.31500,0.24680,
-0.00091210000,0.31480,0.24720,
-0.00091200000,0.31520,0.24680,
-0.00091190000,0.31500,0.24800,
-0.00091180000,0.31500,0.24680,
-0.00091170000,0.31500,0.24760,
-0.00091160000,0.31520,0.24640,
-0.00091150000,0.31500,0.24760,
-0.00091140000,0.31500,0.24680,
-0.00091130000,0.31500,0.24800,
-0.00091120000,0.31520,0.24680,
-0.00091110000,0.31500,0.24720,
-0.00091100000,0.31480,0.24640,
-0.00091090000,0.31500,0.24800,
-0.00091080000,0.31460,0.24680,
-0.00091070000,0.31480,0.24760,
-0.00091060000,0.31480,0.24640,
-0.00091050000,0.31500,0.24720,
-0.00091040000,0.31480,0.24640,
-0.00091030000,0.31480,0.24760,
-0.00091020000,0.31520,0.24640,
-0.00091010000,0.31480,0.24800,
-0.00091000000,0.31500,0.24640,
-0.00090990000,0.31500,0.24760,
-0.00090980000,0.31500,0.24640,
-0.00090970000,0.31480,0.24760,
-0.00090960000,0.31500,0.24680,
-0.00090950000,0.31480,0.24760,
-0.00090940000,0.31460,0.24640,
-0.00090930000,0.31500,0.24720,
-0.00090920000,0.31500,0.24640,
-0.00090910000,0.31480,0.24720,
-0.00090900000,0.31480,0.24640,
-0.00090890000,0.31460,0.24720,
-0.00090880000,0.31460,0.24640,
-0.00090870000,0.31500,0.24720,
-0.00090860000,0.31480,0.24680,
-0.00090850000,0.31520,0.24720,
-0.00090840000,0.31500,0.24640,
-0.00090830000,0.31500,0.24720,
-0.00090820000,0.31500,0.24600,
-0.00090810000,0.31480,0.24760,
-0.00090800000,0.31480,0.24640,
-0.00090790000,0.31480,0.24720,
-0.00090780000,0.31500,0.24640,
-0.00090770000,0.31500,0.24760,
-0.00090760000,0.31480,0.24600,
-0.00090750000,0.31480,0.24720,
-0.00090740000,0.31500,0.24640,
-0.00090730000,0.31500,0.24720,
-0.00090720006,0.31480,0.24600,
-0.00090710006,0.31500,0.24800,
-0.00090700006,0.31500,0.24640,
-0.00090690006,0.31520,0.24720,
-0.00090680006,0.31460,0.24680,
-0.00090670006,0.31460,0.24720,
-0.00090660006,0.31480,0.24640,
-0.00090650006,0.31480,0.24720,
-0.00090640006,0.31480,0.24600,
-0.00090630006,0.31520,0.24760,
-0.00090620006,0.31500,0.24640,
-0.00090610000,0.31500,0.24760,
-0.00090600000,0.31460,0.24640,
-0.00090590000,0.31460,0.24760,
-0.00090580000,0.31480,0.24640,
-0.00090570000,0.31480,0.24720,
-0.00090560000,0.31480,0.24640,
-0.00090550000,0.31460,0.24760,
-0.00090540000,0.31480,0.24640,
-0.00090530000,0.31500,0.24720,
-0.00090520000,0.31480,0.24680,
-0.00090510000,0.31440,0.24720,
-0.00090500000,0.31480,0.24640,
-0.00090490000,0.31440,0.24800,
-0.00090480000,0.31460,0.24640,
-0.00090470000,0.31440,0.24720,
-0.00090460000,0.31460,0.24600,
-0.00090450000,0.31460,0.24760,
-0.00090440000,0.31460,0.24600,
-0.00090430000,0.31460,0.24760,
-0.00090420000,0.31460,0.24640,
-0.00090410000,0.31460,0.24720,
-0.00090400000,0.31460,0.24680,
-0.00090390000,0.31460,0.24760,
-0.00090380000,0.31460,0.24640,
-0.00090370000,0.31440,0.24680,
-0.00090360000,0.31460,0.24600,
-0.00090350000,0.31420,0.24760,
-0.00090340000,0.31420,0.24640,
-0.00090330000,0.31440,0.24760,
-0.00090320000,0.31420,0.24640,
-0.00090310000,0.31420,0.24760,
-0.00090300000,0.31460,0.24640,
-0.00090290000,0.31400,0.24720,
-0.00090280000,0.31440,0.24640,
-0.00090270000,0.31460,0.24800,
-0.00090260000,0.31420,0.24680,
-0.00090250000,0.31400,0.24760,
-0.00090240000,0.31400,0.24640,
-0.00090230000,0.31420,0.24760,
-0.00090220000,0.31400,0.24640,
-0.00090210000,0.31400,0.24720,
-0.00090200000,0.31380,0.24640,
-0.00090190000,0.31400,0.24760,
-0.00090180000,0.31400,0.24680,
-0.00090170000,0.31400,0.24760,
-0.00090160000,0.31360,0.24640,
-0.00090150000,0.31380,0.24720,
-0.00090140000,0.31360,0.24640,
-0.00090130000,0.31360,0.24760,
-0.00090120000,0.31400,0.24720,
-0.00090110000,0.31380,0.24720,
-0.00090100000,0.31360,0.24600,
-0.00090090000,0.31340,0.24800,
-0.00090080000,0.31340,0.24720,
-0.00090070000,0.31360,0.24760,
-0.00090060000,0.31320,0.24640,
-0.00090050000,0.31340,0.24640,
-0.00090040000,0.31320,0.24640,
-0.00090030000,0.31320,0.24760,
-0.00090020000,0.31300,0.24680,
-0.00090010000,0.31320,0.24720,
-0.00090000000,0.31260,0.24680,
-0.00089990000,0.31260,0.24720,
-0.00089980000,0.31260,0.24600,
-0.00089970000,0.31240,0.24760,
-0.00089960000,0.31260,0.24640,
-0.00089950006,0.31240,0.24760,
-0.00089940006,0.31260,0.24680,
-0.00089930006,0.31240,0.24720,
-0.00089920006,0.31260,0.24680,
-0.00089910006,0.31200,0.24760,
-0.00089900006,0.31200,0.24640,
-0.00089890006,0.31220,0.24760,
-0.00089880006,0.31180,0.24680,
-0.00089870006,0.31160,0.24760,
-0.00089860006,0.31180,0.24600,
-0.00089850006,0.31180,0.24720,
-0.00089840000,0.31160,0.24640,
-0.00089830000,0.31140,0.24760,
-0.00089820000,0.31140,0.24640,
-0.00089810000,0.31120,0.24680,
-0.00089800000,0.31120,0.24640,
-0.00089790000,0.31100,0.24720,
-0.00089780000,0.31080,0.24680,
-0.00089770000,0.31080,0.24720,
-0.00089760000,0.31080,0.24600,
-0.00089750000,0.31060,0.24680,
-0.00089740000,0.31040,0.24640,
-0.00089730000,0.31020,0.24760,
-0.00089720000,0.31020,0.24640,
-0.00089710000,0.31000,0.24720,
-0.00089700000,0.31020,0.24640,
-0.00089690000,0.31000,0.24720,
-0.00089680000,0.30980,0.24600,
-0.00089670000,0.30980,0.24760,
-0.00089660000,0.30940,0.24600,
-0.00089650000,0.30940,0.24680,
-0.00089640000,0.30940,0.24600,
-0.00089630000,0.30920,0.24760,
-0.00089620000,0.30880,0.24640,
-0.00089610000,0.30880,0.24760,
-0.00089600000,0.30920,0.24640,
-0.00089590000,0.30860,0.24720,
-0.00089580000,0.30840,0.24640,
-0.00089570000,0.30840,0.24720,
-0.00089560000,0.30840,0.24600,
-0.00089550000,0.30820,0.24680,
-0.00089540000,0.30800,0.24600,
-0.00089530000,0.30780,0.24680,
-0.00089520000,0.30780,0.24600,
-0.00089510000,0.30760,0.24760,
-0.00089500000,0.30740,0.24600,
-0.00089490000,0.30740,0.24760,
-0.00089480000,0.30720,0.24680,
-0.00089470000,0.30700,0.24720,
-0.00089460000,0.30700,0.24600,
-0.00089450000,0.30680,0.24760,
-0.00089440000,0.30680,0.24640,
-0.00089430000,0.30660,0.24720,
-0.00089420000,0.30660,0.24640,
-0.00089410000,0.30620,0.24720,
-0.00089400000,0.30620,0.24600,
-0.00089390000,0.30600,0.24680,
-0.00089380000,0.30600,0.24680,
-0.00089370000,0.30560,0.24720,
-0.00089360000,0.30580,0.24640,
-0.00089350000,0.30580,0.24720,
-0.00089340000,0.30560,0.24560,
-0.00089330000,0.30560,0.24680,
-0.00089320000,0.30520,0.24600,
-0.00089310000,0.30540,0.24720,
-0.00089300000,0.30520,0.24640,
-0.00089290000,0.30500,0.24800,
-0.00089280000,0.30480,0.24640,
-0.00089270000,0.30480,0.24640,
-0.00089260000,0.30440,0.24600,
-0.00089250000,0.30460,0.24760,
-0.00089240000,0.30440,0.24600,
-0.00089230000,0.30440,0.24680,
-0.00089220000,0.30420,0.24600,
-0.00089210000,0.30420,0.24680,
-0.00089200000,0.30400,0.24680,
-0.00089190006,0.30400,0.24680,
-0.00089180006,0.30380,0.24600,
-0.00089170006,0.30380,0.24720,
-0.00089160006,0.30380,0.24560,
-0.00089150006,0.30380,0.24720,
-0.00089140006,0.30320,0.24640,
-0.00089130006,0.30340,0.24720,
-0.00089120006,0.30360,0.24600,
-0.00089110006,0.30320,0.24720,
-0.00089100006,0.30260,0.24640,
-0.00089090006,0.30300,0.24680,
-0.00089080000,0.30300,0.24560,
-0.00089070000,0.30300,0.24720,
-0.00089060000,0.30320,0.24560,
-0.00089050000,0.30260,0.24720,
-0.00089040000,0.30280,0.24520,
-0.00089030000,0.30260,0.24720,
-0.00089020000,0.30260,0.24560,
-0.00089010000,0.30280,0.24720,
-0.00089000000,0.30220,0.24600,
-0.00088990000,0.30300,0.24720,
-0.00088980000,0.30220,0.24600,
-0.00088970000,0.30240,0.24720,
-0.00088960000,0.30220,0.24640,
-0.00088950000,0.30220,0.24720,
-0.00088940000,0.30220,0.24640,
-0.00088930000,0.30260,0.24760,
-0.00088920000,0.30180,0.24600,
-0.00088910000,0.30240,0.24760,
-0.00088900000,0.30200,0.24600,
-0.00088890000,0.30200,0.24640,
-0.00088880000,0.30180,0.24640,
-0.00088870000,0.30200,0.24720,
-0.00088860000,0.30220,0.24600,
-0.00088850000,0.30240,0.24800,
-0.00088840000,0.30220,0.24640,
-0.00088830000,0.30160,0.24680,
-0.00088820000,0.30200,0.24640,
-0.00088810000,0.30180,0.24760,
-0.00088800000,0.30200,0.24600,
-0.00088790000,0.30180,0.24680,
-0.00088780000,0.30160,0.24640,
-0.00088770000,0.30200,0.24760,
-0.00088760000,0.30200,0.24600,
-0.00088750000,0.30180,0.24720,
-0.00088740000,0.30220,0.24560,
-0.00088730000,0.30180,0.24720,
-0.00088720000,0.30180,0.24600,
-0.00088710000,0.30180,0.24640,
-0.00088700000,0.30160,0.24640,
-0.00088690000,0.30200,0.24680,
-0.00088680000,0.30180,0.24600,
-0.00088670000,0.30160,0.24680,
-0.00088660000,0.30200,0.24640,
-0.00088650000,0.30200,0.24760,
-0.00088640000,0.30180,0.24600,
-0.00088630000,0.30180,0.24760,
-0.00088620000,0.30180,0.24560,
-0.00088610000,0.30180,0.24720,
-0.00088600000,0.30140,0.24600,
-0.00088590000,0.30180,0.24680,
-0.00088580000,0.30200,0.24560,
-0.00088570000,0.30180,0.24720,
-0.00088560000,0.30160,0.24600,
-0.00088550000,0.30220,0.24680,
-0.00088540000,0.30160,0.24560,
-0.00088530000,0.30200,0.24720,
-0.00088520000,0.30200,0.24600,
-0.00088510000,0.30180,0.24680,
-0.00088500000,0.30240,0.24600,
-0.00088490000,0.30200,0.24680,
-0.00088480000,0.30160,0.24560,
-0.00088470000,0.30200,0.24680,
-0.00088460000,0.30160,0.24600,
-0.00088450000,0.30200,0.24680,
-0.00088440000,0.30180,0.24600,
-0.00088430000,0.30200,0.24680,
-0.00088420006,0.30200,0.24520,
-0.00088410006,0.30180,0.24680,
-0.00088400006,0.30180,0.24560,
-0.00088390006,0.30180,0.24600,
-0.00088380006,0.30220,0.24560,
-0.00088370006,0.30200,0.24640,
-0.00088360006,0.30200,0.24520,
-0.00088350006,0.30200,0.24640,
-0.00088340006,0.30220,0.24520,
-0.00088330006,0.30180,0.24640,
-0.00088320000,0.30180,0.24520,
-0.00088310000,0.30180,0.24600,
-0.00088300000,0.30200,0.24520,
-0.00088290000,0.30180,0.24560,
-0.00088280000,0.30220,0.24480,
-0.00088270000,0.30220,0.24560,
-0.00088260000,0.30180,0.24480,
-0.00088250000,0.30200,0.24520,
-0.00088240000,0.30180,0.24440,
-0.00088230000,0.30160,0.24520,
-0.00088220000,0.30220,0.24440,
-0.00088210000,0.30180,0.24520,
-0.00088200000,0.30180,0.24480,
-0.00088190000,0.30180,0.24480,
-0.00088180000,0.30200,0.24360,
-0.00088170000,0.30220,0.24440,
-0.00088160000,0.30200,0.24400,
-0.00088150000,0.30200,0.24520,
-0.00088140000,0.30180,0.24360,
-0.00088130000,0.30180,0.24440,
-0.00088120000,0.30180,0.24360,
-0.00088110000,0.30200,0.24440,
-0.00088100000,0.30220,0.24320,
-0.00088090000,0.30200,0.24440,
-0.00088080000,0.30180,0.24280,
-0.00088070000,0.30200,0.24320,
-0.00088060000,0.30200,0.24280,
-0.00088050000,0.30180,0.24400,
-0.00088040000,0.30180,0.24200,
-0.00088030000,0.30200,0.24280,
-0.00088020000,0.30200,0.24200,
-0.00088010000,0.30220,0.24320,
-0.00088000000,0.30220,0.24200,
-0.00087990000,0.30200,0.24280,
-0.00087980000,0.30220,0.24200,
-0.00087970000,0.30200,0.24240,
-0.00087960000,0.30200,0.24120,
-0.00087950000,0.30200,0.24240,
-0.00087940000,0.30200,0.24080,
-0.00087930000,0.30220,0.24200,
-0.00087920000,0.30180,0.24040,
-0.00087910000,0.30180,0.24160,
-0.00087900000,0.30200,0.23960,
-0.00087890000,0.30200,0.24080,
-0.00087880000,0.30160,0.24000,
-0.00087870000,0.30200,0.24120,
-0.00087860000,0.30200,0.23960,
-0.00087850000,0.30180,0.24040,
-0.00087840000,0.30200,0.23920,
-0.00087830000,0.30200,0.24040,
-0.00087820000,0.30180,0.23840,
-0.00087810000,0.30180,0.24000,
-0.00087800000,0.30180,0.23840,
-0.00087790000,0.30180,0.23920,
-0.00087780000,0.30220,0.23760,
-0.00087770000,0.30180,0.23920,
-0.00087760000,0.30160,0.23720,
-0.00087750000,0.30160,0.23800,
-0.00087740000,0.30160,0.23640,
-0.00087730000,0.30180,0.23840,
-0.00087720000,0.30160,0.23640,
-0.00087710000,0.30140,0.23760,
-0.00087700000,0.30160,0.23560,
-0.00087690000,0.30140,0.23680,
-0.00087680000,0.30120,0.23560,
-0.00087670000,0.30160,0.23600,
-0.00087660006,0.30140,0.23480,
-0.00087650006,0.30140,0.23640,
-0.00087640006,0.30160,0.23400,
-0.00087630006,0.30140,0.23600,
-0.00087620006,0.30120,0.23400,
-0.00087610006,0.30140,0.23560,
-0.00087600006,0.30120,0.23400,
-0.00087590006,0.30120,0.23440,
-0.00087580006,0.30120,0.23320,
-0.00087570006,0.30140,0.23400,
-0.00087560006,0.30140,0.23240,
-0.00087550000,0.30160,0.23360,
-0.00087540000,0.30180,0.23240,
-0.00087530000,0.30120,0.23280,
-0.00087520000,0.30100,0.23200,
-0.00087510000,0.30080,0.23240,
-0.00087500000,0.30120,0.23160,
-0.00087490000,0.30120,0.23240,
-0.00087480000,0.30120,0.23040,
-0.00087470000,0.30100,0.23160,
-0.00087460000,0.30080,0.23000,
-0.00087450000,0.30100,0.23120,
-0.00087440000,0.30120,0.22960,
-0.00087430000,0.30080,0.23040,
-0.00087420000,0.30080,0.22880,
-0.00087410000,0.30080,0.23040,
-0.00087400000,0.30060,0.22880,
-0.00087390000,0.30100,0.23000,
-0.00087380000,0.30080,0.22840,
-0.00087370000,0.30100,0.22880,
-0.00087360000,0.30060,0.22760,
-0.00087350000,0.30060,0.22840,
-0.00087340000,0.30060,0.22720,
-0.00087330000,0.30040,0.22800,
-0.00087320000,0.30060,0.22760,
-0.00087310000,0.30060,0.22720,
-0.00087300000,0.30040,0.22640,
-0.00087290000,0.30020,0.22680,
-0.00087280000,0.30040,0.22560,
